timestamp,open,high,low,close,volume
2023-07-04 11:00:00,1958.0,1958.33,1956.55,1956.73,1249.3551
2023-07-04 11:15:00,1956.74,1959.96,1955.98,1959.39,2418.2788
2023-07-04 11:30:00,1959.39,1961.99,1958.1,1958.94,3381.1159
2023-07-04 11:45:00,1958.94,1961.37,1958.8,1960.53,2114.6355
2023-07-04 12:00:00,1960.53,1961.7,1959.75,1960.17,1902.5653
2023-07-04 12:15:00,1960.16,1961.09,1956.61,1956.99,2011.6297
2023-07-04 12:30:00,1957.0,1958.16,1954.25,1956.09,1615.3587
2023-07-04 12:45:00,1956.09,1958.3,1955.0,1956.97,1536.5226
2023-07-04 13:00:00,1956.97,1958.19,1956.25,1956.84,1581.438
2023-07-04 13:15:00,1956.85,1958.71,1956.06,1957.98,1041.3571
2023-07-04 13:30:00,1957.98,1958.12,1954.46,1957.34,1217.0651
2023-07-04 13:45:00,1957.34,1957.78,1953.2,1956.02,2424.4802
2023-07-04 14:00:00,1956.01,1959.21,1955.6,1958.27,1697.5481
2023-07-04 14:15:00,1958.26,1959.2,1958.01,1959.09,1062.1763
2023-07-04 14:30:00,1959.1,1960.38,1956.0,1956.67,1368.1179
2023-07-04 14:45:00,1956.66,1958.76,1955.01,1956.78,1067.2029
2023-07-04 15:00:00,1956.77,1958.44,1955.09,1957.68,1703.2384
2023-07-04 15:15:00,1957.68,1959.5,1951.85,1953.22,2239.015
2023-07-04 15:30:00,1953.23,1956.0,1950.44,1952.4,3097.0546
2023-07-04 15:45:00,1952.4,1954.59,1950.81,1954.19,1798.3492
2023-07-04 16:00:00,1954.19,1956.5,1954.0,1954.99,1634.1228
2023-07-04 16:15:00,1955.0,1965.57,1954.5,1960.69,4334.1332
2023-07-04 16:30:00,1960.7,1964.69,1960.51,1961.31,2199.8442
2023-07-04 16:45:00,1961.32,1961.32,1950.51,1955.63,6706.7471
2023-07-04 17:00:00,1955.63,1957.53,1951.48,1953.4,4404.1166
2023-07-04 17:15:00,1953.39,1954.7,1951.8,1953.34,1864.2186
2023-07-04 17:30:00,1953.33,1954.0,1949.52,1950.3,1837.4676
2023-07-04 17:45:00,1950.3,1952.25,1948.0,1949.84,2440.3466
2023-07-04 18:00:00,1949.84,1950.0,1945.47,1946.81,4643.6738
2023-07-04 18:15:00,1946.82,1953.01,1946.0,1952.47,1986.5397
2023-07-04 18:30:00,1952.47,1952.78,1950.0,1950.0,676.6198
2023-07-04 18:45:00,1950.01,1951.45,1948.62,1949.39,1070.6783
2023-07-04 19:00:00,1949.39,1950.19,1938.0,1942.91,7855.0169
2023-07-04 19:15:00,1942.91,1946.05,1937.05,1938.84,4805.7813
2023-07-04 19:30:00,1938.84,1938.89,1931.58,1936.37,7241.3443
2023-07-04 19:45:00,1936.37,1937.88,1933.5,1934.29,3486.823
2023-07-04 20:00:00,1934.29,1938.65,1932.12,1938.44,2891.392
2023-07-04 20:15:00,1938.45,1940.31,1937.82,1939.59,1068.4666
2023-07-04 20:30:00,1939.6,1941.84,1938.44,1940.49,1599.3487
2023-07-04 20:45:00,1940.5,1942.19,1940.2,1942.1,1071.7096
2023-07-04 21:00:00,1942.1,1942.67,1940.0,1940.24,1000.1556
2023-07-04 21:15:00,1940.23,1942.18,1940.21,1941.79,690.4594
2023-07-04 21:30:00,1941.78,1941.79,1938.29,1940.49,1262.7084
2023-07-04 21:45:00,1940.5,1942.25,1940.49,1941.79,405.8005
2023-07-04 22:00:00,1941.79,1942.42,1939.34,1941.33,1369.7072
2023-07-04 22:15:00,1941.34,1941.82,1940.81,1941.16,585.5688
2023-07-04 22:30:00,1941.17,1941.17,1938.5,1939.54,946.1713
2023-07-04 22:45:00,1939.55,1942.17,1939.54,1941.57,697.7277
2023-07-04 23:00:00,1941.57,1941.73,1940.0,1940.14,1170.3512
2023-07-04 23:15:00,1940.14,1940.15,1937.05,1938.67,1096.884
2023-07-04 23:30:00,1938.68,1939.99,1938.67,1939.01,697.1847
2023-07-04 23:45:00,1939.01,1939.89,1935.2,1936.2,1331.7174
2023-07-05 00:00:00,1936.19,1939.45,1935.7,1937.0,1960.0623
2023-07-05 00:15:00,1937.0,1942.0,1936.93,1941.13,1290.0358
2023-07-05 00:30:00,1941.13,1941.14,1937.11,1938.68,1271.9471
2023-07-05 00:45:00,1938.68,1938.92,1934.61,1935.07,1843.3901
2023-07-05 01:00:00,1935.07,1940.31,1933.64,1939.99,1532.3026
2023-07-05 01:15:00,1939.99,1942.04,1939.99,1941.92,1334.6429
2023-07-05 01:30:00,1941.92,1942.12,1940.57,1941.05,910.3335
2023-07-05 01:45:00,1941.04,1941.49,1937.81,1938.24,1275.5279
2023-07-05 02:00:00,1938.24,1942.0,1937.6,1941.63,1798.9087
2023-07-05 02:15:00,1941.64,1942.0,1941.09,1941.43,841.0785
2023-07-05 02:30:00,1941.43,1941.82,1940.22,1940.27,995.338
2023-07-05 02:45:00,1940.28,1941.95,1940.17,1941.94,602.1914
2023-07-05 03:00:00,1941.94,1942.5,1940.85,1941.01,1409.9161
2023-07-05 03:15:00,1941.01,1941.01,1938.82,1939.8,1126.0047
2023-07-05 03:30:00,1939.79,1940.16,1939.5,1939.95,480.9648
2023-07-05 03:45:00,1939.96,1941.8,1939.43,1941.28,728.3508
2023-07-05 04:00:00,1941.28,1942.0,1937.0,1937.8,3086.458
2023-07-05 04:15:00,1937.81,1938.6,1937.47,1938.6,1287.8961
2023-07-05 04:30:00,1938.59,1938.6,1936.59,1937.0,1099.4507
2023-07-05 04:45:00,1936.99,1937.35,1936.18,1936.89,1159.2266
2023-07-05 05:00:00,1936.89,1938.5,1936.41,1938.5,1735.5238
2023-07-05 05:15:00,1938.49,1938.75,1936.42,1937.82,925.966
2023-07-05 05:30:00,1937.82,1937.82,1934.58,1934.58,1064.0103
2023-07-05 05:45:00,1934.58,1935.49,1932.15,1933.79,4128.9739
2023-07-05 06:00:00,1933.79,1936.19,1933.59,1935.88,1443.5054
2023-07-05 06:15:00,1935.88,1935.89,1933.34,1933.79,2168.6854
2023-07-05 06:30:00,1933.78,1937.44,1933.47,1935.99,1787.333
2023-07-05 06:45:00,1936.0,1937.31,1935.54,1937.31,1332.9292
2023-07-05 07:00:00,1937.31,1938.0,1936.2,1937.81,1394.9753
2023-07-05 07:15:00,1937.81,1937.99,1936.81,1937.84,795.9039
2023-07-05 07:30:00,1937.84,1937.84,1936.3,1936.79,724.6177
2023-07-05 07:45:00,1936.79,1937.36,1935.41,1936.35,677.1557
2023-07-05 08:00:00,1936.36,1937.07,1934.51,1934.99,1991.9672
2023-07-05 08:15:00,1934.98,1934.99,1916.01,1930.0,14108.1953
2023-07-05 08:30:00,1930.01,1935.84,1929.51,1930.55,4303.015
2023-07-05 08:45:00,1930.55,1932.06,1928.0,1929.49,2099.2369
2023-07-05 09:00:00,1929.48,1930.83,1926.71,1926.71,2568.8287
2023-07-05 09:15:00,1926.72,1928.23,1924.67,1925.46,2783.7944
2023-07-05 09:30:00,1925.47,1927.48,1923.0,1924.72,3802.6417
2023-07-05 09:45:00,1924.71,1925.99,1921.35,1921.63,2652.5291
2023-07-05 10:00:00,1921.63,1924.85,1920.0,1922.01,4346.7164
2023-07-05 10:15:00,1922.01,1925.56,1920.0,1922.94,2068.5852
2023-07-05 10:30:00,1922.95,1923.36,1905.0,1911.18,24816.6876
2023-07-05 10:45:00,1911.19,1914.82,1907.12,1910.19,6729.3853
2023-07-05 11:00:00,1910.2,1916.2,1907.41,1914.88,4572.2605
2023-07-05 11:15:00,1914.88,1917.98,1913.05,1914.0,1930.026
2023-07-05 11:30:00,1914.01,1915.77,1911.67,1915.35,2093.9774
2023-07-05 11:45:00,1915.34,1915.7,1908.65,1910.08,8175.0088
2023-07-05 12:00:00,1910.07,1913.92,1905.03,1907.6,8409.802
2023-07-05 12:15:00,1907.6,1912.08,1903.35,1910.78,7080.7482
2023-07-05 12:30:00,1910.78,1912.84,1909.64,1909.64,1743.5652
2023-07-05 12:45:00,1909.65,1909.72,1897.64,1901.39,8174.2645
2023-07-05 13:00:00,1901.38,1904.64,1894.51,1899.16,7384.8547
2023-07-05 13:15:00,1899.16,1902.49,1896.09,1897.4,3449.8409
2023-07-05 13:30:00,1897.41,1905.95,1895.5,1905.84,7846.7883
2023-07-05 13:45:00,1905.84,1905.85,1902.56,1903.15,4138.523
2023-07-05 14:00:00,1903.14,1907.13,1902.16,1904.68,4887.8842
2023-07-05 14:15:00,1904.68,1910.32,1904.67,1906.64,2274.3796
2023-07-05 14:30:00,1906.63,1911.52,1906.28,1910.66,2819.836
2023-07-05 14:45:00,1910.66,1911.76,1907.81,1911.0,3098.9824
2023-07-05 15:00:00,1911.0,1911.46,1905.3,1905.3,3042.8879
2023-07-05 15:15:00,1905.3,1907.58,1902.52,1905.34,4605.4385
2023-07-05 15:30:00,1905.34,1905.47,1895.0,1901.63,7692.9943
2023-07-05 15:45:00,1901.63,1904.11,1900.01,1902.96,2815.6554
2023-07-05 16:00:00,1902.97,1905.52,1901.26,1905.4,2961.847
2023-07-05 16:15:00,1905.41,1909.12,1904.5,1908.97,2125.6158
2023-07-05 16:30:00,1908.97,1909.03,1906.87,1907.89,1808.4635
2023-07-05 16:45:00,1907.89,1910.21,1906.48,1908.7,1843.6721
2023-07-05 17:00:00,1908.69,1914.39,1908.0,1913.63,2840.6444
2023-07-05 17:15:00,1913.63,1916.47,1912.09,1916.11,2726.4634
2023-07-05 17:30:00,1916.12,1916.12,1911.68,1912.72,1666.0225
2023-07-05 17:45:00,1912.72,1913.31,1910.5,1912.21,1333.5698
2023-07-05 18:00:00,1912.22,1918.0,1911.86,1913.34,2803.6816
2023-07-05 18:15:00,1913.33,1913.53,1908.83,1908.84,3472.4731
2023-07-05 18:30:00,1908.83,1911.06,1906.9,1908.51,1842.552
2023-07-05 18:45:00,1908.52,1910.83,1908.02,1910.09,1230.0798
2023-07-05 19:00:00,1910.09,1911.84,1907.86,1911.66,1883.5117
2023-07-05 19:15:00,1911.65,1913.21,1909.53,1910.15,1283.6805
2023-07-05 19:30:00,1910.15,1911.45,1908.01,1909.08,1199.5861
2023-07-05 19:45:00,1909.07,1911.0,1907.2,1907.71,1406.528
2023-07-05 20:00:00,1907.71,1909.0,1904.03,1907.59,2549.4273
2023-07-05 20:15:00,1907.59,1910.66,1907.18,1910.53,1346.9292
2023-07-05 20:30:00,1910.52,1911.43,1909.64,1911.42,1025.0962
2023-07-05 20:45:00,1911.43,1911.43,1909.86,1910.22,901.6119
2023-07-05 21:00:00,1910.23,1911.5,1908.77,1911.33,1485.0935
2023-07-05 21:15:00,1911.33,1913.47,1911.32,1913.07,1300.9575
2023-07-05 21:30:00,1913.07,1913.07,1908.51,1912.49,1248.9056
2023-07-05 21:45:00,1912.49,1912.77,1909.06,1909.07,248.1224
